image,ctc_cer,attn_cer,ctc_cer_int8,attn_cer_int8,ctc_wer,attn_wer,ctc_wer_int8,attn_wer_int8,ctc_time,attn_time,ctc_time_int8,attn_time_int8
all_data/dataset/test/image_91235.jpg,0.039603960396039604,0.06435643564356436,0.039603960396039604,0.06435643564356436,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.3417012691497803,0.7562625408172607,0.8378293514251709,0.9301280975341797
all_data/dataset/test/image_25664.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8154799938201904,1.0382575988769531,0.7882077693939209,0.9300270080566406
all_data/dataset/test/image_67410.jpg,0.1095890410958904,0.0,0.1095890410958904,0.0821917808219178,0.38461538461538464,0.0,0.38461538461538464,0.15384615384615385,0.8148365020751953,0.8798840045928955,0.779123067855835,0.88454270362854
all_data/dataset/test/image_90007.jpg,0.038461538461538464,0.019230769230769232,0.019230769230769232,0.019230769230769232,0.2857142857142857,0.14285714285714285,0.14285714285714285,0.14285714285714285,0.8685081005096436,1.0528981685638428,0.782355785369873,0.8907480239868164
all_data/dataset/test/image_98835.jpg,0.5512820512820513,0.5085470085470085,0.5512820512820513,0.4700854700854701,0.9714285714285714,0.7142857142857143,0.9714285714285714,0.6571428571428571,0.8693246841430664,0.9455206394195557,0.7959628105163574,0.9556179046630859
all_data/dataset/test/image_80303.jpg,0.01098901098901099,0.06593406593406594,0.01098901098901099,0.0989010989010989,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.2857142857142857,0.9074561595916748,0.8779938220977783,0.863471508026123,0.9564554691314697
all_data/dataset/test/image_12769.jpg,0.03125,0.13839285714285715,0.026785714285714284,0.12946428571428573,0.14285714285714285,0.2,0.14285714285714285,0.17142857142857143,0.7738635540008545,0.908388614654541,0.8252897262573242,0.9371769428253174
all_data/dataset/test/image_27248.jpg,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.03773584905660377,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.2857142857142857,0.8618133068084717,0.9574129581451416,0.7789559364318848,0.9707136154174805
all_data/dataset/test/image_65011.jpg,0.011111111111111112,0.03888888888888889,0.011111111111111112,0.03888888888888889,0.05714285714285714,0.14285714285714285,0.05714285714285714,0.14285714285714285,0.8527295589447021,1.01090407371521,0.8330395221710205,0.9318959712982178
all_data/dataset/test/image_32262.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7906980514526367,0.8745417594909668,0.8449268341064453,0.8870255947113037
all_data/dataset/test/image_18458.jpg,0.03614457831325301,0.0,0.03614457831325301,0.0,0.18181818181818182,0.0,0.18181818181818182,0.0,0.834071159362793,0.8940527439117432,0.7588930130004883,0.9310929775238037
all_data/dataset/test/image_39088.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8122305870056152,0.8858063220977783,0.8234210014343262,0.8474216461181641
all_data/dataset/test/image_39179.jpg,0.0,0.037037037037037035,0.0,0.037037037037037035,0.0,0.125,0.0,0.125,0.8030025959014893,0.9013683795928955,0.7912588119506836,0.9658565521240234
all_data/dataset/test/image_11253.jpg,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7790179252624512,0.8592796325683594,0.7739315032958984,0.9389896392822266
all_data/dataset/test/image_29734.jpg,0.04455445544554455,0.12871287128712872,0.04455445544554455,0.034653465346534656,0.2571428571428571,0.2571428571428571,0.2571428571428571,0.11428571428571428,0.8693370819091797,0.8859407901763916,0.7440779209136963,0.8417880535125732
all_data/dataset/test/image_70524.jpg,0.034482758620689655,0.0,0.034482758620689655,0.0,0.3333333333333333,0.0,0.3333333333333333,0.0,0.9000685214996338,0.9389467239379883,0.8111810684204102,0.893791913986206
all_data/dataset/test/image_51602.jpg,0.12698412698412698,0.031746031746031744,0.12698412698412698,0.026455026455026454,0.4838709677419355,0.0967741935483871,0.4838709677419355,0.06451612903225806,0.7888243198394775,0.901432991027832,0.7939443588256836,0.9249804019927979
